Generation,Individual_Index_In_Pop,Fitness,PPG,Slot_0_Player_ID,Slot_1_Player_ID,Slot_2_Player_ID,Slot_3_Player_ID,Slot_4_Player_ID,Slot_5_Player_ID,Slot_6_Player_ID
20,34,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,35,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,36,111.64823529411765,111.64823529411765,40,2,4,3,1,15,55
20,37,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,38,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,39,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,40,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,41,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,42,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,43,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,44,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,45,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,46,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,47,113.25411764705882,113.25411764705882,40,2,4,3,1,177,8
20,48,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,49,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,50,112.80647058823529,112.80647058823529,40,2,4,3,1,182,8
20,51,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,52,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,53,113.74058823529411,113.74058823529411,40,2,4,3,1,111,8
20,54,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,55,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,56,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,57,-9888.586470588236,111.4135294117647,40,2,4,3,45,15,8
20,58,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,59,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,60,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,61,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,62,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,63,112.3941176470588,112.3941176470588,40,104,4,3,1,15,8
20,64,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,65,112.45000000000002,112.45000000000002,156,2,4,3,1,21,8
20,66,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,67,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,68,114.40941176470588,114.40941176470588,40,2,4,3,1,103,8
20,69,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,70,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,71,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,72,115.80588235294118,115.80588235294118,40,54,4,3,1,15,8
20,73,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,74,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,75,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,76,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
20,77,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,78,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,79,109.4570588235294,109.4570588235294,40,137,4,3,1,15,8
20,80,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,81,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,82,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
20,83,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,84,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,85,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,86,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,87,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,88,110.47,110.47,40,121,4,3,1,15,8
20,89,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,90,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
20,91,113.13411764705882,113.13411764705882,40,2,4,3,1,144,8
20,92,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,93,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,94,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,95,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,96,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,97,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,98,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
20,99,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,2,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
21,3,118.09764705882353,118.09764705882353,40,2,4,3,1,15,6
21,4,117.9564705882353,117.9564705882353,36,2,4,3,1,15,6
21,5,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,6,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,7,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,8,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,9,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,10,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,11,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,12,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,13,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,14,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,15,113.70823529411766,113.70823529411766,98,2,4,3,1,21,8
21,16,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,17,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,18,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,19,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,20,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,21,114.2464705882353,114.2464705882353,40,2,4,3,1,21,99
21,22,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,23,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,24,105.99705882352941,105.99705882352941,40,2,4,3,1,15,166
21,25,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,26,111.17058823529412,111.17058823529412,40,2,4,3,53,15,8
21,27,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,28,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,29,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,30,112.44588235294117,112.44588235294117,40,104,4,3,1,21,8
21,31,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,32,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,33,109.50235294117647,109.50235294117647,40,2,109,3,1,15,8
21,34,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,35,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,36,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,37,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,38,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,39,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,40,113.13411764705882,113.13411764705882,40,2,81,3,1,15,8
21,41,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,42,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,43,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,44,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,45,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,46,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,47,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,48,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,49,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,50,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,51,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,52,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,53,110.31,110.31,40,2,4,153,1,15,8
21,54,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,55,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,56,112.13117647058823,112.13117647058823,40,2,4,3,1,147,8
21,57,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,58,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,59,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,60,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,61,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,62,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,63,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,64,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,65,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,66,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,67,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,68,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,69,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,70,113.07235294117646,113.07235294117646,40,2,4,3,1,131,8
21,71,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,72,112.28588235294117,112.28588235294117,40,2,4,3,1,199,8
21,73,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,74,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,75,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,76,109.89588235294119,109.89588235294119,40,2,4,115,1,21,8
21,77,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,78,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,79,106.90294117647059,106.90294117647059,40,2,4,3,94,15,8
21,80,114.10294117647058,114.10294117647058,40,2,4,3,1,15,51
21,81,112.52,112.52,40,2,4,3,1,15,110
21,82,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,83,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
21,84,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,85,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,86,103.00294117647059,103.00294117647059,40,176,4,3,1,15,8
21,87,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,88,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,89,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,90,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,91,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,92,115.58294117647058,115.58294117647058,40,2,4,3,11,15,8
21,93,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,94,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,95,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,96,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,97,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
21,98,110.51647058823528,110.51647058823528,40,134,4,3,1,15,8
21,99,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,2,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
22,3,118.09764705882353,118.09764705882353,40,2,4,3,1,15,6
22,4,117.9564705882353,117.9564705882353,36,2,4,3,1,15,6
22,5,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,6,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,7,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,8,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,9,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,10,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,11,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,12,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,13,113.14117647058825,113.14117647058825,40,2,4,3,1,21,78
22,14,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,15,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,16,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,17,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,18,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,19,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,20,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,21,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,22,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,23,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,24,113.04294117647059,113.04294117647059,40,2,4,3,1,142,8
22,25,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,26,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,27,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,28,116.74823529411765,116.74823529411765,40,2,4,7,1,15,8
22,29,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,30,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,31,113.30235294117648,113.30235294117648,40,2,72,3,1,21,8
22,32,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,33,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,34,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,35,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,36,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,37,110.21823529411765,110.21823529411765,40,2,101,3,1,15,8
22,38,108.95882352941177,108.95882352941177,40,141,4,3,1,15,8
22,39,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,40,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,41,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,42,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,43,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,44,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,45,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,46,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,47,108.60823529411765,108.60823529411765,40,2,4,3,129,15,8
22,48,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,49,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,50,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,51,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,52,116.53588235294119,116.53588235294119,40,2,4,3,1,21,25
22,53,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,54,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,55,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,56,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,57,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,58,107.38117647058823,107.38117647058823,40,2,4,3,1,202,8
22,59,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,60,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,61,112.56941176470588,112.56941176470588,40,90,4,3,1,21,8
22,62,111.94588235294117,111.94588235294117,40,2,104,3,1,21,8
22,63,109.7870588235294,109.7870588235294,167,2,4,3,1,15,8
22,64,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,65,105.8929411764706,105.8929411764706,40,2,4,3,197,21,8
22,66,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,67,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,68,112.10705882352943,112.10705882352943,172,2,4,3,1,21,8
22,69,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,70,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,71,104.14117647058825,104.14117647058825,40,2,4,3,180,21,8
22,72,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,73,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,74,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,75,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,76,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,77,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,78,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,79,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,80,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,81,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,82,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,83,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,84,-9886.597647058823,113.40235294117647,40,2,4,48,1,21,8
22,85,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,86,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,87,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,88,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,89,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,90,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,91,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,92,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,93,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,94,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,95,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,96,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,97,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
22,98,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
22,99,112.57176470588236,112.57176470588236,40,2,4,3,1,21,110
23,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,2,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
23,3,118.09764705882353,118.09764705882353,40,2,4,3,1,15,6
23,4,117.9564705882353,117.9564705882353,36,2,4,3,1,15,6
23,5,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,6,114.53999999999999,114.53999999999999,40,2,60,3,1,21,8
23,7,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,8,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,9,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,10,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,11,-9885.46705882353,114.53294117647059,40,2,37,3,1,21,8
23,12,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,13,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,14,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,15,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,16,-9883.621176470588,116.37882352941176,40,2,14,3,1,21,8
23,17,112.02176470588235,112.02176470588235,40,2,4,61,1,15,8
23,18,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,19,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,20,112.20470588235294,112.20470588235294,40,2,4,3,1,183,8
23,21,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,22,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,23,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,24,112.57176470588236,112.57176470588236,40,2,4,3,1,21,110
23,25,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,26,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,27,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,28,112.72,112.72,40,135,4,3,1,21,8
23,29,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,30,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,31,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,32,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,33,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,34,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,35,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,36,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,37,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,38,112.68823529411766,112.68823529411766,40,2,4,3,1,21,165
23,39,110.92764705882354,110.92764705882354,40,2,4,3,63,21,8
23,40,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,41,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,42,115.88058823529413,115.88058823529413,40,2,4,3,1,21,27
23,43,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,44,115.03882352941179,115.03882352941179,92,2,4,3,1,21,8
23,45,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,46,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,47,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,48,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,49,108.78,108.78,40,187,4,3,1,21,8
23,50,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,51,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,52,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,53,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,54,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,55,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,56,-9887.928235294117,112.07176470588236,40,2,4,3,48,21,8
23,57,106.14411764705883,106.14411764705883,40,166,4,3,1,21,8
23,58,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,59,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,60,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,61,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,62,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,63,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,64,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,65,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,66,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,67,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,68,110.10117647058824,110.10117647058824,40,2,4,3,1,21,126
23,69,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,70,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,71,115.02941176470588,115.02941176470588,40,2,4,3,1,123,8
23,72,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,73,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,74,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,75,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,76,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,77,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,78,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
23,79,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,80,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,81,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,82,115.63470588235295,115.63470588235295,40,2,4,3,11,21,8
23,83,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,84,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,85,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,86,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,87,109.10470588235295,109.10470588235295,40,2,4,113,1,21,8
23,88,113.96705882352941,113.96705882352941,132,2,4,3,1,21,8
23,89,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,90,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,91,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,92,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,93,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,94,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,95,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,96,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,97,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,98,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
23,99,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,0,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,1,118.38235294117646,118.38235294117646,40,2,4,3,1,15,8
24,2,118.24117647058824,118.24117647058824,36,2,4,3,1,15,8
24,3,118.09764705882353,118.09764705882353,40,2,4,3,1,15,6
24,4,117.9564705882353,117.9564705882353,36,2,4,3,1,15,6
24,5,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,6,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,7,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,8,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,9,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,10,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,11,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,12,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,13,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,14,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,15,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,16,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,17,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,18,110.9864705882353,110.9864705882353,40,2,4,74,1,21,8
24,19,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,20,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,21,107.53764705882354,107.53764705882354,40,2,4,3,112,21,8
24,22,112.25823529411765,112.25823529411765,40,2,4,63,1,21,8
24,23,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,24,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,25,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,26,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,27,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,28,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,29,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,30,108.57058823529411,108.57058823529411,40,2,140,3,1,21,8
24,31,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,32,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,33,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,34,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,35,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,36,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,37,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,38,113.96705882352941,113.96705882352941,132,2,4,3,1,21,8
24,39,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,40,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,41,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
24,42,118.43411764705883,118.43411764705883,40,2,4,3,1,21,8
